userid,wid,tenure,weight,date,financial_past_12m,financial_12m,prob_move_house,prob_unrate_up,prob_irate_up,prob_stocks_up,infl_1y,infl_1y_bin_mean,infl_1y_bin_var,infl_1y_bin_median,infl_1y_bin_iqr,infl_1y_bin_prob_defl,infl_3y,infl_3y_bin_mean,infl_3y_bin_var,infl_3y_bin_median,infl_3y_bin_iqr,infl_3y_bin_prob_defl,infl_5y,working,num_jobs,self_employed,prob_lose_job,prob_leave_job,looking_for_job,prob_accept_job_12m,prob_accept_job_3m,jobless_length,prob_search_job_12m,prob_search_job_3m,earnings_change,hh_inc_change,hh_spending_change,taxes_change,credit_cond_past_12m,credit_cond_12m,prob_miss_paym_3m,house_price_change,house_price_change_3y,govt_debt_change,num_lit_q1,num_lit_q1_correct,num_lit_q2,num_lit_q2_correct,num_lit_q3,num_lit_q3_correct,num_lit_q5,num_lit_q5_correct,num_lit_q6,num_lit_q6_correct,num_lit_q8,num_lit_q8_correct,num_lit_q9,num_lit_q9_correct,age_init,female,hispanic,black,educ,owner,health,take_fin_risk,hh_changed,num_kids,same_employer,couple,hh_inc_bin,hh_inc_bin_rank
75015841,202406,7,0.53,2024-06-19,4,4,0.00,20.00,10.00,100.00,4.00,5.08,1.43,5.08,1.71,0.00,4.00,4.00,0.67,4.00,1.17,0.00,8.00,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,5.00,5.00,3.00,3.00,3.00,0.00,4.00,4.00,2.00,,,,,,,,,,,,,,,43.00,1.00,1.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,11.00,93.10
75015841,202407,8,0.56,2024-07-20,5,4,0.00,40.00,0.00,100.00,3.00,4.00,0.67,4.00,1.17,0.00,3.00,4.00,0.67,4.00,1.17,0.00,4.00,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,10.00,4.00,3.00,3.00,2.00,0.00,8.00,8.00,4.00,,,,,,,,,,,,,,,43.00,1.00,1.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,9.00,61.20
75015841,202408,9,0.62,2024-08-16,5,5,0.00,50.00,0.00,100.00,3.50,2.98,0.59,2.95,1.07,0.00,4.00,5.08,1.43,5.08,1.71,0.00,3.50,1,1.00,0.00,0.00,0.00,0,,,,,,8.00,8.00,3.00,2.00,3.00,3.00,0.00,5.00,3.00,4.00,,,,,,,,,,,,,,,43.00,1.00,1.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,10.00,75.90
75015841,202409,10,0.64,2024-09-04,5,5,0.00,23.00,0.00,100.00,3.00,3.00,0.33,3.00,1.00,0.00,3.00,3.00,0.33,3.00,1.00,0.00,3.00,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,10.00,2.00,2.00,3.00,3.00,0.00,8.00,8.00,6.00,,,,,,,,,,,,,,,43.00,1.00,1.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,10.00,75.90
75015841,202410,11,0.59,2024-10-10,5,5,0.00,9.00,8.00,100.00,3.00,3.29,0.28,3.29,0.75,0.00,3.00,3.29,0.28,3.29,0.75,0.00,3.00,1,1.00,0.00,0.00,0.00,0,,,,,,10.00,10.00,3.00,2.00,3.00,3.00,0.00,5.00,4.00,5.00,,,,,,,,,,,,,,,43.00,1.00,1.00,0.00,4.00,,,5.00,0,0.00,1.00,1.00,10.00,75.90
75015843,202401,3,4.59,2024-01-22,1,1,1.00,80.00,19.00,41.00,3.50,3.81,0.55,3.81,1.06,0.00,2.50,3.55,0.40,3.55,0.91,0.00,2.50,1,1.00,0.00,80.00,80.00,0,,,,,,2.00,-30.00,2.00,2.00,1.00,1.00,0.00,2.00,2.00,3.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202402,4,4.20,2024-02-04,2,2,10.00,65.00,20.00,30.00,3.50,3.55,0.40,3.55,0.91,0.00,3.00,3.55,0.40,3.55,0.91,0.00,2.50,1,1.00,0.00,70.00,90.00,0,,,,,,2.00,-25.00,-15.00,3.00,2.00,2.00,0.00,2.00,2.00,2.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202403,5,3.75,2024-03-21,2,2,0.00,90.00,10.00,20.00,3.00,3.09,0.73,3.06,1.19,0.00,2.50,2.58,1.24,2.84,1.58,2.89,1.50,1,1.00,0.00,75.00,100.00,0,,,,,,2.50,-50.00,-5.00,-10.00,2.00,2.00,0.00,2.50,2.50,5.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202404,6,3.48,2024-04-09,3,2,0.00,60.00,20.00,30.00,2.50,3.05,1.88,2.95,2.00,0.00,2.50,2.45,0.40,2.45,0.91,0.00,2.50,1,1.00,0.00,100.00,100.00,0,,,,,,-40.00,-50.00,-20.00,2.00,3.00,3.00,0.00,2.50,2.50,-1.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202405,7,3.13,2024-05-24,2,2,5.00,70.00,10.00,40.00,3.00,3.09,0.73,3.06,1.19,0.00,2.50,3.55,0.40,3.55,0.91,0.00,1.50,1,1.00,0.00,100.00,100.00,0,,,,,,1.00,-50.00,-20.00,2.00,2.00,2.00,0.00,2.50,2.50,5.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202406,8,3.58,2024-06-18,2,2,5.00,90.00,30.00,40.00,3.00,3.09,0.73,3.06,1.19,0.00,3.00,3.09,0.73,3.06,1.19,0.00,2.50,1,1.00,0.00,100.00,100.00,0,,,,,,2.50,-50.00,-5.00,2.00,2.00,2.00,0.00,2.50,2.50,3.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,48.10
75015843,202407,9,3.36,2024-07-21,2,1,50.00,100.00,10.00,30.00,3.00,2.45,0.40,2.45,0.91,0.00,3.00,1.55,0.40,1.55,0.91,0.00,2.50,0,,,,,0,,,,10.00,0.00,,-50.00,-20.00,2.00,2.00,2.00,0.00,-2.00,-3.00,5.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,,1.00,8.00,45.70
75015843,202408,10,3.04,2024-08-08,2,2,10.00,70.00,10.00,60.00,2.50,3.09,0.73,3.06,1.19,0.00,3.00,2.88,0.70,2.85,1.16,0.00,2.50,1,1.00,0.00,100.00,100.00,0,,,,,,1.00,-50.00,-5.00,2.00,2.00,2.00,0.00,2.50,2.50,3.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,1.00,1.00,8.00,45.70
75015843,202409,11,3.20,2024-09-16,1,2,10.00,60.00,0.00,60.00,3.00,2.45,0.40,2.45,0.91,0.00,2.50,2.45,0.40,2.45,0.91,0.00,1.50,0,,,,,0,,,,10.00,0.00,,0.50,-5.00,2.00,2.00,2.00,0.00,2.50,2.50,3.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,,1.00,8.00,45.70
75015843,202410,12,3.44,2024-10-24,2,2,10.00,60.00,10.00,60.00,2.50,2.83,1.77,2.72,1.93,0.00,2.50,2.45,0.40,2.45,0.91,0.00,1.50,0,,,,,0,,,,10.00,10.00,,-40.00,-20.00,2.00,2.00,2.00,1.00,2.50,2.50,3.00,,,,,,,,,,,,,,,64.00,0.00,0.00,0.00,2.00,,,3.00,0,0.00,,1.00,8.00,45.70
75015847,202401,3,0.66,2024-01-14,2,2,0.00,50.00,49.00,49.00,10.00,25.00,56.33,25.00,13.00,0.00,10.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,10.00,1.00,0,,,,,,-30.00,-30.00,100.00,15.00,1.00,1.00,20.00,20.00,15.00,20.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202402,4,0.66,2024-02-10,1,1,0.00,30.00,100.00,30.00,15.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,20.00,1,1.00,0.00,20.00,0.00,0,,,,,,-15.00,-15.00,100.00,20.00,1.00,1.00,15.00,15.00,15.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202403,5,0.75,2024-03-01,1,1,0.00,80.00,80.00,80.00,60.00,25.00,56.33,25.00,13.00,0.00,15.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,50.00,0.00,0,,,,,,-30.00,-15.00,100.00,29.00,1.00,1.00,25.00,30.00,30.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202404,6,0.75,2024-04-01,1,1,0.00,30.00,90.00,11.00,20.00,25.00,56.33,25.00,13.00,0.00,20.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,20.00,0.00,0,,,,,,-10.00,-20.00,30.00,20.00,1.00,1.00,0.00,30.00,30.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202405,7,0.69,2024-05-20,1,1,0.00,50.00,50.00,50.00,15.00,25.00,56.33,25.00,13.00,0.00,15.00,25.00,56.33,25.00,13.00,0.00,20.00,1,1.00,0.00,30.00,0.00,0,,,,,,-30.00,-15.00,100.00,15.00,1.00,1.00,10.00,30.00,50.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202406,8,0.72,2024-06-12,1,1,0.00,30.00,30.00,30.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,20.00,0.00,0,,,,,,-30.00,-30.00,30.00,30.00,1.00,1.00,10.00,30.00,30.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202407,9,0.75,2024-07-01,1,1,0.00,10.00,20.00,20.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,10.00,0.00,0,,,,,,-10.00,-15.00,30.00,20.00,1.00,1.00,5.00,30.00,20.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,37.30
75015847,202408,10,0.74,2024-08-02,1,1,0.00,15.00,30.00,30.00,20.00,25.00,56.33,25.00,13.00,0.00,20.00,25.00,56.33,25.00,13.00,0.00,20.00,1,1.00,0.00,20.00,0.00,0,,,,,,-20.00,-30.00,30.00,25.00,1.00,1.00,10.00,20.00,15.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,35.10
75015847,202409,11,0.75,2024-09-20,1,1,0.00,100.00,100.00,30.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,30.00,0.00,0,,,,,,-30.00,-30.00,30.00,30.00,1.00,1.00,20.00,15.00,30.00,30.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,35.10
75015847,202410,12,0.62,2024-10-12,1,1,0.00,10.00,10.00,10.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,25.00,56.33,25.00,13.00,0.00,30.00,1,1.00,0.00,15.00,0.00,0,,,,,,-20.00,-30.00,50.00,20.00,1.00,1.00,5.00,15.00,16.00,25.00,,,,,,,,,,,,,,,45.00,0.00,1.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,7.00,35.10
75015848,202401,3,0.61,2024-01-02,3,3,0.00,20.00,10.00,40.00,6.00,4.91,1.60,4.91,1.81,0.00,4.00,4.38,2.18,4.38,2.12,0.00,4.00,1,1.00,0.00,10.00,0.00,0,,,,,,5.00,5.00,10.00,0.00,3.00,5.00,0.00,7.00,5.00,10.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,3.00,,,4.00,0,2.00,1.00,1.00,11.00,93.10
75015848,202404,4,0.72,2024-04-11,4,3,0.00,10.00,2.00,60.00,4.00,4.40,3.34,4.00,2.60,0.00,3.00,3.03,1.37,2.92,1.61,0.00,3.00,1,1.00,1.00,,,0,,,,,,0.00,8.00,6.00,5.00,3.00,3.00,0.00,7.00,8.00,10.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,3.00,,,4.00,0,2.00,,1.00,11.00,93.10
75015848,202405,5,0.79,2024-05-14,3,3,0.00,50.00,30.00,70.00,3.00,2.98,0.59,2.95,1.07,0.00,3.00,2.79,0.81,2.74,1.26,0.00,3.00,1,1.00,1.00,,,0,,,,,,-5.00,0.00,10.00,3.00,3.00,3.00,0.00,7.00,10.00,8.00,,,,,,,,,,,,,,,49.00,0.00,0.00,0.00,3.00,,,4.00,0,2.00,,1.00,11.00,93.10
75015851,202401,3,1.13,2024-01-21,2,2,0.00,60.00,0.00,20.00,10.00,10.28,5.74,10.64,3.79,0.00,10.00,10.28,5.74,10.64,3.79,0.00,12.00,1,1.00,0.00,20.00,0.00,0,,,,,,0.00,0.00,15.00,17.00,2.00,1.00,50.00,20.00,25.00,25.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015851,202402,4,1.18,2024-02-13,2,2,0.00,25.00,0.00,25.00,10.00,10.28,5.74,10.64,3.79,0.00,10.00,9.88,6.10,10.19,4.00,0.00,6.00,1,1.00,0.00,10.00,0.00,0,,,,,,0.00,0.00,15.00,10.00,2.00,2.00,50.00,10.00,10.00,20.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015851,202403,5,1.26,2024-03-17,2,3,0.00,40.00,14.00,50.00,6.00,9.50,6.24,9.71,4.10,0.00,8.00,9.88,6.10,10.19,4.00,0.00,10.00,1,1.00,0.00,14.00,0.00,0,,,,,,0.00,0.00,10.00,10.00,2.00,2.00,50.00,10.00,10.00,20.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015851,202404,6,1.21,2024-04-22,3,2,7.00,65.00,6.00,49.00,6.00,5.67,5.42,5.46,3.88,0.00,8.00,5.67,5.42,5.46,3.88,0.00,10.00,1,1.00,0.00,6.00,0.00,0,,,,,,0.00,0.00,15.00,8.00,3.00,2.00,50.00,10.00,10.00,20.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015851,202405,7,1.15,2024-05-08,2,2,3.00,50.00,17.00,49.00,6.00,8.16,9.44,8.36,5.18,0.00,6.00,8.16,9.44,8.36,5.18,0.00,6.00,1,1.00,0.00,20.00,0.00,0,,,,,,0.00,0.00,10.00,8.00,2.00,2.00,50.00,10.00,10.00,10.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015851,202406,8,1.10,2024-06-22,2,2,4.00,25.00,1.00,31.00,4.00,5.24,8.76,4.39,3.60,0.00,8.00,5.67,5.42,5.46,3.88,0.00,6.00,1,1.00,0.00,16.00,0.00,0,,,,,,0.00,0.00,10.00,8.00,2.00,2.00,50.00,10.00,10.00,25.00,,,,,,,,,,,,,,,50.00,0.00,0.00,0.00,3.00,,,1.00,0,0.00,1.00,0.00,3.00,12.00
75015853,202401,3,4.29,2024-01-03,3,3,76.00,9.00,10.00,8.00,4.00,-12.87,224.71,-13.35,25.68,75.35,5.00,0.00,76.15,-0.00,12.18,50.00,3.00,1,0.00,,,,0,,,,49.00,51.00,,1.00,2.00,2.00,3.00,3.00,50.00,2.00,2.00,2.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,,0.00,2.00,6.90
75015853,202402,4,3.72,2024-02-19,2,4,50.00,54.00,54.00,54.00,3.00,0.00,76.15,-0.00,12.18,50.00,-5.00,0.00,76.15,-0.00,12.18,50.00,-5.00,1,1.00,0.00,1.00,30.00,0,,,,,,10.00,-10.00,3.00,3.00,2.00,3.00,9.00,5.00,5.00,3.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,0.00,2.00,6.90
75015853,202403,5,3.16,2024-03-20,3,3,53.00,47.00,51.00,50.00,2.00,0.00,76.15,-0.00,12.18,50.00,3.00,0.00,76.15,-0.00,12.18,50.00,2.00,1,1.00,0.00,39.00,48.00,0,,,,,,2.00,2.00,3.00,4.00,3.00,3.00,55.00,2.00,2.00,3.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,0.00,2.00,6.90
75015853,202405,6,2.85,2024-05-04,2,4,79.00,50.00,30.00,50.00,-4.00,1.23,50.66,0.26,10.02,48.61,-1.00,-1.03,95.86,-0.09,14.27,50.32,3.00,1,0.00,,,,0,,,,79.00,79.00,,2.00,1.00,1.00,2.00,3.00,1.00,-3.00,-4.00,-5.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,,0.00,1.00,2.30
75015853,202406,7,3.14,2024-06-19,2,5,59.00,9.00,2.00,11.00,10.00,1.38,68.99,1.16,11.70,44.72,-4.00,0.00,76.15,-0.00,12.18,50.00,-3.00,1,0.00,,,,0,,,,21.00,21.00,,3.00,1.00,2.00,1.00,4.00,11.00,2.00,-3.00,15.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,,0.00,1.00,2.30
75015853,202407,8,2.62,2024-07-06,2,4,64.00,20.00,20.00,15.00,-5.00,-0.32,47.31,-0.62,9.58,53.45,-3.00,-0.32,47.31,-0.62,9.58,53.45,3.00,1,1.00,0.00,10.00,30.00,0,,,,,,1.00,2.00,1.00,2.00,1.00,4.00,10.00,-4.00,-2.00,-6.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,0.00,1.00,2.20
75015853,202408,9,2.56,2024-08-26,3,4,39.00,25.00,31.00,32.00,-10.00,0.00,76.15,-0.00,12.18,50.00,3.00,0.00,76.15,-0.00,12.18,50.00,5.00,1,3.00,1.00,,,0,,,,,,3.00,5.00,7.00,-5.00,2.00,4.00,4.00,4.00,4.00,-3.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,,0.00,1.00,2.20
75015853,202409,10,2.15,2024-09-09,2,4,100.00,11.00,10.00,15.00,-3.00,0.00,76.15,-0.00,12.18,50.00,-2.00,0.00,76.15,-0.00,12.18,50.00,2.00,1,1.00,1.00,,,0,,,,,,10.00,5.00,5.00,-2.00,2.00,4.00,0.00,-3.00,-3.00,-6.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,,0.00,1.00,2.20
75015853,202410,11,2.19,2024-10-10,3,3,51.00,5.00,11.00,8.00,-5.00,0.00,76.15,-0.00,12.18,50.00,-2.00,0.00,76.15,-0.00,12.18,50.00,3.00,1,2.00,0.00,2.00,11.00,0,,,,,,1.00,2.00,3.00,3.00,2.00,2.00,8.00,2.00,-5.00,4.00,,,,,,,,,,,,,,,25.00,1.00,0.00,0.00,2.00,,,4.00,0,2.00,1.00,0.00,1.00,2.20
75015854,202401,3,0.66,2024-01-16,3,4,0.00,50.00,50.00,50.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,-5.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202402,4,0.75,2024-02-18,2,3,0.00,50.00,10.00,10.00,8.00,8.00,2.67,8.00,2.34,0.00,8.00,8.00,2.67,8.00,2.34,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,3.00,10.00,10.00,2.00,2.00,0.00,-5.00,-5.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202403,5,0.72,2024-03-13,3,4,0.00,50.00,50.00,21.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,10.00,1.33,10.00,2.00,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,-5.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202404,6,0.77,2024-04-10,3,2,0.00,50.00,50.00,50.00,10.00,8.00,2.67,8.00,2.34,0.00,8.00,8.00,2.67,8.00,2.34,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,3.00,-5.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202405,7,0.87,2024-05-14,3,2,0.00,50.00,10.00,10.00,8.00,4.00,0.67,4.00,1.17,0.00,8.00,4.00,0.67,4.00,1.17,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,3.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202406,8,0.85,2024-06-13,3,3,0.00,50.00,5.00,10.00,10.00,4.00,0.67,4.00,1.17,0.00,8.00,4.00,0.67,4.00,1.17,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,3.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,93.10
75015854,202407,9,0.84,2024-07-16,2,3,0.00,50.00,5.00,10.00,10.00,4.00,0.67,4.00,1.17,0.00,8.00,4.00,0.67,4.00,1.17,0.00,10.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,3.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,92.40
75015854,202408,10,0.83,2024-08-17,3,3,0.00,50.00,10.00,10.00,10.00,4.00,0.67,4.00,1.17,0.00,8.00,4.00,0.67,4.00,1.17,0.00,5.00,1,1.00,0.00,0.00,0.00,0,,,,,,1.00,4.00,10.00,10.00,3.00,3.00,0.00,3.00,1.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,92.40
75015854,202409,11,0.93,2024-09-05,3,3,0.00,50.00,5.00,10.00,8.00,4.00,0.67,4.00,1.17,0.00,8.00,4.00,0.67,4.00,1.17,0.00,-5.00,1,1.00,0.00,0.00,0.00,0,,,,,,4.00,4.00,10.00,10.00,3.00,3.00,0.00,-5.00,-5.00,10.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,92.40
75015854,202410,12,0.90,2024-10-03,3,3,0.00,1.00,40.00,20.00,10.00,8.00,2.67,8.00,2.34,0.00,10.00,7.21,8.07,7.29,4.88,0.00,1.00,1,1.00,0.00,1.00,1.00,0,,,,,,5.00,5.00,15.00,10.00,3.00,3.00,0.00,5.00,5.00,25.00,,,,,,,,,,,,,,,48.00,0.00,0.00,0.00,3.00,,,4.00,0,1.00,1.00,1.00,11.00,92.40
75015860,202401,3,0.76,2024-01-04,1,2,20.00,80.00,10.00,40.00,15.00,21.99,98.46,22.66,16.72,0.00,15.00,16.03,134.09,16.01,20.04,10.00,10.00,1,1.00,0.00,20.00,20.00,0,,,,,,4.00,5.00,20.00,5.00,1.00,2.00,20.00,10.00,5.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,2.00,1.00,1.00,7.00,37.30
75015860,202402,4,0.78,2024-02-12,2,2,90.00,70.00,20.00,40.00,15.00,14.50,21.72,15.24,7.33,0.00,-5.00,-4.89,4.08,-5.24,2.88,98.04,-5.00,1,1.00,0.00,10.00,10.00,0,,,,,,3.00,3.00,15.00,5.00,1.00,2.00,20.00,20.00,5.00,5.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,2.00,1.00,1.00,8.00,48.10
75015860,202403,5,0.85,2024-03-10,1,1,97.00,60.00,20.00,50.00,15.00,16.03,134.09,16.01,20.04,10.00,-2.00,-1.77,3.42,-2.24,2.50,83.01,-3.00,1,1.00,0.00,10.00,20.00,0,,,,,,3.00,5.00,30.00,1.00,1.00,1.00,40.00,15.00,-5.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,2.00,1.00,1.00,7.00,37.30
75015860,202404,6,0.80,2024-04-22,1,2,100.00,70.00,45.00,30.00,15.00,18.92,128.83,19.25,19.46,3.74,10.00,5.32,18.33,5.73,7.09,14.47,5.00,1,1.00,0.00,20.00,10.00,0,,,,,,3.00,5.00,50.00,2.00,1.00,1.00,20.00,5.00,5.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,1,4.00,1.00,1.00,7.00,37.30
75015860,202405,7,0.68,2024-05-26,1,1,0.00,70.00,70.00,20.00,15.00,11.83,49.29,12.24,11.89,4.66,12.00,11.06,82.54,9.60,14.28,9.74,5.00,1,1.00,0.00,20.00,10.00,0,,,,,,3.00,3.00,15.00,3.00,1.00,1.00,20.00,10.00,5.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,4.00,1.00,1.00,7.00,37.30
75015860,202406,8,0.75,2024-06-18,1,1,1.00,50.00,0.00,50.00,15.00,19.32,118.85,19.45,18.81,0.00,5.00,5.62,4.48,6.07,3.10,1.10,5.00,1,1.00,0.00,20.00,20.00,0,,,,,,3.00,3.00,20.00,5.00,1.00,1.00,20.00,15.00,5.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,4.00,1.00,1.00,7.00,37.30
75015860,202407,9,0.74,2024-07-04,1,5,10.00,20.00,30.00,80.00,-1.00,-1.21,0.95,-1.18,1.32,89.50,-3.00,-3.00,0.92,-2.97,1.31,99.99,-5.00,1,1.00,0.00,10.00,20.00,0,,,,,,5.00,5.00,-5.00,-10.00,1.00,4.00,40.00,-5.00,-5.00,-1.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,4.00,1.00,1.00,7.00,35.10
75015860,202408,10,0.71,2024-08-02,1,4,10.00,30.00,50.00,90.00,-5.00,-5.62,4.48,-6.07,3.10,98.90,-5.00,-6.24,2.53,-6.60,2.28,100.00,5.00,1,1.00,0.00,10.00,11.00,0,,,,,,5.00,7.00,-15.00,-10.00,1.00,5.00,20.00,-5.00,-10.00,10.00,,,,,,,,,,,,,,,34.00,0.00,0.00,0.00,3.00,,,3.00,0,4.00,1.00,1.00,7.00,35.10
